campaign_id,campaign_name,channel,date,month,quarter,customer_segment,device_type,region,gender,impressions,clicks,conversions,spend,revenue,ctr,cvr,roi,cpa,roas,bounce_rate,avg_time_on_site_s,avg_pages_per_visit,budget_allocated
C8190,YouTube_Video_Ads,Video,2024-03-23,March,Q1,Young Adults (18-24),Mobile,East,Male,9429,668,12,230.15,780.66,7.09,1.94,239.2,19.18,3.39,68.0,416.7,6.9,300.88
C7125,Facebook_Social,Social,2024-03-23,March,Q1,Seniors (45+),Tablet,South,Female,9640,2140,207,1953.22,74225.39,22.21,9.69,3700.16,9.44,38.0,45.0,64.8,8.6,2611.44
C1942,Google_Search_Ads,Search,2024-03-23,March,Q1,Millennials (25-34),Desktop,East,Male,1462,678,69,1362.77,11937.72,46.4,10.29,775.99,19.75,8.76,55.0,391.6,2.7,1556.86
C5275,Influencer_Marketing,Influencer,2024-03-23,March,Q1,Gen X (35-44),Tablet,West,Male,23920,5158,386,8930.61,147463.45,21.56,7.49,1551.21,23.14,16.51,55.0,529.8,7.1,10524.65
C1613,Influencer_Marketing,Influencer,2024-03-24,March,Q1,Gen X (35-44),Mobile,North,Male,3641,894,57,1657.87,20567.87,24.57,6.47,1140.62,29.09,12.41,38.0,353.0,4.6,1719.24
C3471,YouTube_Video_Ads,Video,2024-03-24,March,Q1,Young Adults (18-24),Tablet,West,Female,2911,97,3,36.33,519.4,3.34,3.16,1329.67,12.11,14.3,32.0,340.4,2.3,51.18
C4441,LinkedIn_B2B,Social,2024-03-24,March,Q1,Young Adults (18-24),Desktop,North,Female,7347,777,74,2348.21,6463.99,10.58,9.6,175.27,31.73,2.75,20.0,427.3,6.1,2594.63
C7466,Google_Search_Ads,Search,2024-03-24,March,Q1,Millennials (25-34),Mobile,East,Male,2353,684,125,1323.19,17008.26,29.11,18.29,1185.4,10.59,12.85,38.0,205.8,4.3,1984.56
C7438,Facebook_Social,Social,2024-03-24,March,Q1,Millennials (25-34),Desktop,Central,Female,65295,14948,935,14298.01,101505.9,22.89,6.26,609.93,15.29,7.1,63.0,362.8,9.6,14601.29
C7126,Email_Newsletter,Email,2024-03-24,March,Q1,Gen X (35-44),Tablet,South,Female,51079,13241,422,1269.1,125315.59,25.92,3.19,9774.37,3.01,98.74,48.0,554.1,1.8,1705.49
C9873,LinkedIn_B2B,Social,2024-03-24,March,Q1,Gen X (35-44),Mobile,South,Female,40706,4473,497,15178.22,80356.63,10.99,11.13,429.42,30.54,5.29,69.0,58.1,2.2,15803.6
C9471,Email_Newsletter,Email,2024-03-24,March,Q1,Gen X (35-44),Desktop,East,Non-binary,54697,14915,1548,1290.46,520655.74,27.27,10.38,40246.52,0.83,403.47,50.0,378.4,9.9,1666.4
C1414,Email_Newsletter,Email,2024-03-24,March,Q1,Young Adults (18-24),Desktop,South,Non-binary,5766,1461,147,139.77,7781.95,25.34,10.09,5467.68,0.95,55.68,60.0,599.8,4.7,208.64
C8744,YouTube_Video_Ads,Video,2024-03-24,March,Q1,Young Adults (18-24),Desktop,East,Non-binary,11435,1352,50,552.69,9667.32,11.83,3.75,1649.14,11.05,17.49,36.0,186.9,8.2,821.84
C3181,LinkedIn_B2B,Social,2024-03-24,March,Q1,Gen X (35-44),Mobile,South,Non-binary,60139,5369,694,21560.7,164791.04,8.93,12.93,664.31,31.07,7.64,74.0,455.9,2.1,30141.49
C6209,YouTube_Video_Ads,Video,2024-03-24,March,Q1,Seniors (45+),Desktop,North,Non-binary,3457,328,21,116.7,1368.55,9.5,6.68,1072.71,5.56,11.73,55.0,344.8,3.1,165.22
C7963,YouTube_Video_Ads,Video,2024-03-25,March,Q1,Seniors (45+),Mobile,West,Female,9741,584,7,238.91,1262.81,6.0,1.31,428.57,34.13,5.29,28.0,334.9,4.5,326.65
C8657,Influencer_Marketing,Influencer,2024-03-25,March,Q1,Gen X (35-44),Tablet,West,Non-binary,18684,5354,89,9375.98,35502.63,28.66,1.68,278.66,105.35,3.79,48.0,369.4,1.6,12891.79
C1940,Google_Search_Ads,Search,2024-03-25,March,Q1,Young Adults (18-24),Mobile,South,Male,10964,3866,536,7317.78,45459.0,35.27,13.88,521.21,13.65,6.21,41.0,468.5,7.4,7464.65
C1895,Retargeting_Display,Display,2024-03-25,March,Q1,Gen X (35-44),Tablet,West,Female,36704,14855,1868,9463.57,350777.14,40.47,12.58,3606.6,5.07,37.07,35.0,31.9,7.5,13408.98
C9085,YouTube_Video_Ads,Video,2024-03-25,March,Q1,Seniors (45+),Mobile,South,Female,1984,64,1,24.67,324.01,3.26,3.08,1213.38,24.67,13.13,62.0,485.0,9.6,34.48
C6880,Influencer_Marketing,Influencer,2024-03-25,March,Q1,Gen X (35-44),Desktop,Central,Male,15907,5473,441,9756.23,62233.26,34.41,8.06,537.88,22.12,6.38,47.0,65.0,1.9,11695.0
C8524,LinkedIn_B2B,Social,2024-03-25,March,Q1,Seniors (45+),Tablet,Central,Female,10064,944,50,3644.46,3414.4,9.39,5.38,-6.31,72.89,0.94,71.0,30.8,9.5,4473.13
C8111,Google_Search_Ads,Search,2024-03-25,March,Q1,Young Adults (18-24),Desktop,East,Female,24955,10079,1183,16645.69,256567.06,40.39,11.74,1441.34,14.07,15.41,27.0,255.2,2.6,19672.11
C6555,YouTube_Video_Ads,Video,2024-03-25,March,Q1,Gen X (35-44),Mobile,East,Non-binary,42004,5991,530,2517.0,125320.91,14.26,8.86,4878.98,4.75,49.79,28.0,434.2,5.4,3315.28
C1768,Google_Search_Ads,Search,2024-03-25,March,Q1,Young Adults (18-24),Desktop,Central,Female,2897,985,126,1940.56,29300.55,34.02,12.81,1409.9,15.4,15.1,53.0,429.5,9.2,2029.59
C7993,Influencer_Marketing,Influencer,2024-03-25,March,Q1,Young Adults (18-24),Tablet,South,Female,6808,2000,124,4193.73,42999.91,29.39,6.22,925.34,33.82,10.25,61.0,286.3,6.5,5636.97
C9304,Email_Newsletter,Email,2024-03-25,March,Q1,Gen X (35-44),Mobile,Central,Non-binary,22990,4790,107,514.48,6087.12,20.84,2.24,1083.16,4.81,11.83,40.0,372.5,6.2,670.77
C7938,Facebook_Social,Social,2024-03-25,March,Q1,Seniors (45+),Tablet,Central,Female,14755,1927,76,1571.61,13346.01,13.06,3.95,749.19,20.68,8.49,22.0,191.3,6.9,2080.75
C3280,Instagram_Stories,Social,2024-03-25,March,Q1,Seniors (45+),Tablet,North,Male,13932,4038,96,4251.74,30840.84,28.99,2.38,625.37,44.29,7.25,56.0,163.6,2.3,5589.01
C4996,Email_Newsletter,Email,2024-03-25,March,Q1,Gen X (35-44),Tablet,North,Non-binary,1927,510,54,56.6,8170.41,26.47,10.68,14335.35,1.05,144.35,46.0,383.1,4.7,68.7
C3653,Email_Newsletter,Email,2024-03-25,March,Q1,Young Adults (18-24),Tablet,South,Female,18168,4534,314,387.78,47934.62,24.96,6.94,12261.29,1.23,123.61,63.0,325.2,4.1,459.86
C1574,Instagram_Stories,Social,2024-03-25,March,Q1,Seniors (45+),Tablet,North,Female,15997,3000,212,3428.09,14344.3,18.75,7.08,318.43,16.17,4.18,36.0,515.3,1.9,3799.26
C5278,YouTube_Video_Ads,Video,2024-03-26,March,Q1,Seniors (45+),Tablet,Central,Female,7860,313,11,120.0,4203.93,3.98,3.73,3403.28,10.91,35.03,42.0,221.7,3.5,153.9
C3974,Retargeting_Display,Display,2024-03-26,March,Q1,Young Adults (18-24),Mobile,East,Non-binary,20070,7239,838,4342.89,88347.34,36.07,11.58,1934.3,5.18,20.34,72.0,122.1,7.9,5084.28
C8432,LinkedIn_B2B,Social,2024-03-26,March,Q1,Young Adults (18-24),Desktop,Central,Female,19640,3103,121,10404.87,28932.27,15.8,3.91,178.06,85.99,2.78,42.0,506.9,1.7,13381.76
C7078,YouTube_Video_Ads,Video,2024-03-26,March,Q1,Gen X (35-44),Desktop,West,Male,16882,2221,57,953.09,14001.5,13.16,2.61,1369.06,16.72,14.69,32.0,337.3,5.5,1179.79
C8121,YouTube_Video_Ads,Video,2024-03-26,March,Q1,Gen X (35-44),Desktop,South,Male,859,86,3,34.73,184.29,10.06,4.57,430.64,11.58,5.31,46.0,262.4,2.5,46.13
C1553,Instagram_Stories,Social,2024-03-26,March,Q1,Gen X (35-44),Desktop,North,Female,3780,1039,22,1302.23,7841.79,27.51,2.13,502.18,59.19,6.02,68.0,130.4,3.4,1351.97
C6425,Google_Search_Ads,Search,2024-03-26,March,Q1,Seniors (45+),Tablet,Central,Non-binary,9256,3497,476,7059.19,163429.95,37.78,13.62,2215.14,14.83,23.15,33.0,326.1,6.9,10544.71
C4115,Influencer_Marketing,Influencer,2024-03-26,March,Q1,Young Adults (18-24),Tablet,West,Male,8518,2251,22,3920.65,5599.4,26.43,0.98,42.82,178.21,1.43,53.0,65.4,4.6,4732.23
C1721,Instagram_Stories,Social,2024-03-26,March,Q1,Young Adults (18-24),Tablet,South,Non-binary,2416,614,22,770.88,6699.77,25.42,3.74,769.11,35.04,8.69,39.0,82.9,5.7,853.15
C9333,Google_Search_Ads,Search,2024-03-26,March,Q1,Seniors (45+),Tablet,Central,Male,2893,933,127,1842.54,27732.72,32.27,13.69,1405.14,14.51,15.05,57.0,277.9,6.0,1896.02
C9818,Google_Search_Ads,Search,2024-03-26,March,Q1,Seniors (45+),Tablet,South,Non-binary,4672,1570,192,2663.08,12426.98,33.61,12.24,366.64,13.87,4.67,45.0,455.3,9.0,3442.41
C1104,Instagram_Stories,Social,2024-03-26,March,Q1,Young Adults (18-24),Desktop,East,Non-binary,3233,762,10,878.64,1617.21,23.59,1.43,84.06,87.86,1.84,44.0,59.8,9.9,1101.64
C1066,Facebook_Social,Social,2024-03-26,March,Q1,Seniors (45+),Mobile,West,Non-binary,4557,706,37,646.1,4093.82,15.51,5.33,533.62,17.46,6.34,67.0,359.1,1.5,743.3
C5709,Facebook_Social,Social,2024-03-26,March,Q1,Young Adults (18-24),Desktop,Central,Non-binary,47807,5912,159,5863.39,56156.74,12.37,2.7,857.75,36.88,9.58,36.0,88.2,2.8,6381.03
C9782,YouTube_Video_Ads,Video,2024-03-26,March,Q1,Seniors (45+),Desktop,South,Non-binary,5251,331,30,131.28,9025.61,6.3,9.1,6775.08,4.38,68.75,68.0,185.2,4.1,192.37
C5702,Facebook_Social,Social,2024-03-27,March,Q1,Gen X (35-44),Tablet,South,Male,50823,8848,730,7167.25,231377.98,17.41,8.26,3128.27,9.82,32.28,32.0,111.8,6.1,9573.64
C9056,Instagram_Stories,Social,2024-03-27,March,Q1,Seniors (45+),Tablet,East,Male,5602,1192,112,1354.04,32560.7,21.29,9.42,2304.71,12.09,24.05,46.0,529.5,5.0,1546.93
C4068,Retargeting_Display,Display,2024-03-27,March,Q1,Seniors (45+),Mobile,West,Female,8788,3164,508,2168.66,43028.91,36.01,16.08,1884.12,4.27,19.84,65.0,318.2,5.7,2731.54
C2621,Email_Newsletter,Email,2024-03-27,March,Q1,Millennials (25-34),Mobile,West,Non-binary,689,83,9,8.65,538.98,12.09,10.86,6130.98,0.96,62.31,40.0,333.6,1.2,10.85
C5111,Email_Newsletter,Email,2024-03-27,March,Q1,Millennials (25-34),Tablet,West,Male,1707,264,35,28.68,13408.94,15.5,13.43,46653.63,0.82,467.54,40.0,279.6,7.0,42.55
C9605,LinkedIn_B2B,Social,2024-03-27,March,Q1,Gen X (35-44),Desktop,West,Non-binary,18069,1509,149,5144.43,26305.12,8.35,9.94,411.33,34.53,5.11,61.0,452.5,6.5,5894.15
C6292,YouTube_Video_Ads,Video,2024-03-27,March,Q1,Gen X (35-44),Desktop,Central,Male,5993,507,21,218.31,6617.66,8.47,4.27,2931.31,10.4,30.31,23.0,145.8,5.4,258.5
C8492,Email_Newsletter,Email,2024-03-27,March,Q1,Gen X (35-44),Mobile,Central,Female,2229,514,25,54.38,7380.35,23.08,4.92,13471.81,2.18,135.72,61.0,527.5,5.5,74.24
C4590,YouTube_Video_Ads,Video,2024-03-27,March,Q1,Gen X (35-44),Desktop,West,Male,1179,136,2,58.11,686.1,11.62,1.72,1080.69,29.05,11.81,63.0,186.2,4.6,70.12
C3662,Instagram_Stories,Social,2024-03-27,March,Q1,Gen X (35-44),Mobile,North,Male,1005,254,1,313.32,82.26,25.3,0.5,-73.75,313.32,0.26,45.0,245.2,3.7,469.07
C5843,Google_Search_Ads,Search,2024-03-27,March,Q1,Seniors (45+),Mobile,West,Female,11081,4321,610,6738.86,196186.45,39.0,14.12,2811.27,11.05,29.11,54.0,69.6,5.6,7016.7
C6355,YouTube_Video_Ads,Video,2024-03-28,March,Q1,Seniors (45+),Mobile,North,Female,4986,552,9,223.58,2345.26,11.08,1.69,948.96,24.84,10.49,53.0,251.3,4.8,316.84
C5429,Facebook_Social,Social,2024-03-28,March,Q1,Gen X (35-44),Mobile,South,Non-binary,728,153,7,136.76,2237.45,21.08,4.88,1536.04,19.54,16.36,50.0,572.1,1.5,156.67
C2812,YouTube_Video_Ads,Video,2024-03-28,March,Q1,Millennials (25-34),Tablet,West,Male,3096,500,23,175.92,9056.0,16.17,4.72,5047.79,7.65,51.48,68.0,334.1,4.2,222.26
C2520,Email_Newsletter,Email,2024-03-28,March,Q1,Young Adults (18-24),Desktop,Central,Male,4238,1062,113,114.48,5721.99,25.08,10.71,4898.24,1.01,49.98,45.0,36.1,3.5,139.42
C9547,Facebook_Social,Social,2024-03-28,March,Q1,Seniors (45+),Tablet,East,Non-binary,3678,811,43,827.04,9686.21,22.07,5.4,1071.19,19.23,11.71,55.0,385.8,2.2,988.44
C7077,YouTube_Video_Ads,Video,2024-03-28,March,Q1,Seniors (45+),Tablet,East,Female,2072,411,17,154.31,5139.29,19.85,4.14,3230.5,9.08,33.3,54.0,485.8,6.8,167.2
C8264,Email_Newsletter,Email,2024-03-28,March,Q1,Young Adults (18-24),Tablet,West,Female,38211,8907,920,995.32,347219.0,23.31,10.33,34785.16,1.08,348.85,57.0,325.6,8.9,1277.89
C4589,Google_Search_Ads,Search,2024-03-29,March,Q1,Young Adults (18-24),Mobile,West,Non-binary,23724,9790,1045,16632.5,86810.77,41.27,10.68,421.93,15.92,5.22,52.0,596.4,6.0,21167.02
C1692,Email_Newsletter,Email,2024-03-29,March,Q1,Gen X (35-44),Mobile,North,Female,6593,1299,120,135.54,42559.25,19.7,9.31,31299.77,1.13,314.0,59.0,326.0,9.8,182.63
C8999,Instagram_Stories,Social,2024-03-29,March,Q1,Young Adults (18-24),Tablet,East,Female,2226,523,30,498.55,3580.37,23.51,5.93,618.16,16.62,7.18,21.0,387.5,3.8,741.13
C7166,Instagram_Stories,Social,2024-03-29,March,Q1,Gen X (35-44),Tablet,West,Female,14297,3437,349,4032.55,59642.54,24.04,10.16,1379.03,11.55,14.79,39.0,297.9,8.5,4235.89
C6138,Google_Search_Ads,Search,2024-03-29,March,Q1,Gen X (35-44),Tablet,Central,Non-binary,5308,1931,352,3123.18,83541.49,36.38,18.26,2574.89,8.87,26.75,70.0,38.9,6.8,3238.19
C7769,Email_Newsletter,Email,2024-03-29,March,Q1,Seniors (45+),Mobile,North,Non-binary,9170,2028,116,183.84,26120.09,22.12,5.75,14108.06,1.58,142.08,64.0,115.6,6.9,213.58
C4213,Email_Newsletter,Email,2024-03-29,March,Q1,Young Adults (18-24),Desktop,South,Female,1420,518,48,53.03,8686.71,36.49,9.33,16280.75,1.1,163.81,29.0,61.1,2.0,76.93
C8756,Email_Newsletter,Email,2024-03-29,March,Q1,Seniors (45+),Tablet,West,Female,51156,6485,955,726.47,350757.86,12.68,14.73,48182.5,0.76,482.82,65.0,243.9,7.5,870.05
C8292,Instagram_Stories,Social,2024-03-29,March,Q1,Young Adults (18-24),Mobile,North,Female,500,121,13,113.31,1409.64,24.33,11.27,1144.06,8.72,12.44,59.0,409.8,9.7,156.43
C4781,YouTube_Video_Ads,Video,2024-03-29,March,Q1,Gen X (35-44),Mobile,North,Male,4752,639,21,261.4,1911.08,13.46,3.3,631.09,12.45,7.31,35.0,260.3,5.4,261.41
C7736,LinkedIn_B2B,Social,2024-03-29,March,Q1,Seniors (45+),Mobile,East,Female,7585,1070,96,4207.07,9053.42,14.11,8.99,115.2,43.82,2.15,29.0,411.5,4.4,5518.46
C3885,Email_Newsletter,Email,2024-03-29,March,Q1,Millennials (25-34),Tablet,West,Female,15646,3236,226,275.15,14405.87,20.69,6.99,5135.64,1.22,52.36,74.0,168.1,7.0,390.59
C7582,Facebook_Social,Social,2024-03-30,March,Q1,Gen X (35-44),Tablet,East,Female,12246,2586,278,2005.07,16535.24,21.12,10.75,724.67,7.21,8.25,25.0,279.4,3.1,2991.83
C4119,Email_Newsletter,Email,2024-03-30,March,Q1,Gen X (35-44),Tablet,Central,Male,1127,227,14,21.53,2776.99,20.18,6.54,12798.24,1.54,128.98,56.0,185.7,1.5,25.55
C2871,YouTube_Video_Ads,Video,2024-03-30,March,Q1,Seniors (45+),Desktop,South,Female,3721,698,27,250.45,10585.03,18.77,4.0,4126.4,9.28,42.26,24.0,334.4,9.2,368.87
C4891,YouTube_Video_Ads,Video,2024-03-30,March,Q1,Gen X (35-44),Mobile,South,Non-binary,15872,739,10,272.47,2804.8,4.66,1.38,929.4,27.25,10.29,26.0,573.5,3.6,312.71
C2230,Retargeting_Display,Display,2024-03-30,March,Q1,Millennials (25-34),Tablet,Central,Male,15217,4269,533,2239.06,131453.39,28.06,12.5,5770.92,4.2,58.71,21.0,264.8,1.7,2692.72
C1509,Influencer_Marketing,Influencer,2024-03-30,March,Q1,Young Adults (18-24),Tablet,East,Female,2775,903,46,1966.61,14205.45,32.57,5.1,622.33,42.75,7.22,56.0,118.8,5.9,2052.6
C9035,Facebook_Social,Social,2024-03-30,March,Q1,Millennials (25-34),Desktop,Central,Female,50697,8239,303,8117.49,78494.98,16.25,3.68,866.99,26.79,9.67,42.0,299.9,8.7,9497.48
C4587,Email_Newsletter,Email,2024-03-30,March,Q1,Young Adults (18-24),Mobile,South,Female,25204,5161,364,541.17,88324.83,20.48,7.06,16221.09,1.49,163.21,27.0,94.2,1.7,742.42
C2838,Retargeting_Display,Display,2024-03-30,March,Q1,Gen X (35-44),Mobile,Central,Female,2167,941,138,528.89,45973.63,43.44,14.73,8592.47,3.83,86.92,64.0,290.5,6.5,688.68
C9458,Google_Search_Ads,Search,2024-03-30,March,Q1,Seniors (45+),Tablet,South,Male,20494,7982,1160,14001.11,106180.49,38.95,14.54,658.37,12.07,7.58,35.0,318.1,8.8,20779.43
C6614,LinkedIn_B2B,Social,2024-03-30,March,Q1,Millennials (25-34),Desktop,North,Non-binary,16327,3086,339,9307.58,51479.11,18.91,11.0,453.09,27.46,5.53,23.0,354.8,2.0,11537.91
C1023,Instagram_Stories,Social,2024-03-30,March,Q1,Millennials (25-34),Tablet,Central,Non-binary,105701,20434,2090,22042.3,759651.25,19.33,10.23,3346.33,10.55,34.46,72.0,439.7,4.4,31080.28
C4094,Google_Search_Ads,Search,2024-03-31,March,Q1,Seniors (45+),Mobile,West,Male,49327,12661,1230,22183.52,321024.66,25.67,9.72,1347.13,18.04,14.47,75.0,311.0,2.9,23989.78
C9969,Google_Search_Ads,Search,2024-03-31,March,Q1,Young Adults (18-24),Desktop,East,Non-binary,3998,732,73,1349.03,9255.59,18.33,10.06,586.09,18.48,6.86,49.0,36.3,5.3,1575.7
C8614,Retargeting_Display,Display,2024-03-31,March,Q1,Gen X (35-44),Mobile,West,Male,10341,3466,671,2153.23,168692.3,33.53,19.38,7734.38,3.21,78.34,42.0,204.8,4.7,2771.11
C4239,Retargeting_Display,Display,2024-03-31,March,Q1,Millennials (25-34),Tablet,North,Male,26946,10657,1469,5456.63,190262.52,39.55,13.79,3386.81,3.71,34.87,38.0,48.0,6.5,7008.5
C6623,Influencer_Marketing,Influencer,2024-03-31,March,Q1,Millennials (25-34),Desktop,South,Male,99707,24164,924,52936.47,115327.75,24.24,3.82,117.86,57.29,2.18,71.0,43.0,9.3,68531.1
C2369,Email_Newsletter,Email,2024-03-31,March,Q1,Seniors (45+),Desktop,East,Non-binary,7385,1828,250,186.29,76873.53,24.76,13.69,41165.52,0.75,412.66,35.0,231.1,8.8,215.06
C3589,Email_Newsletter,Email,2024-03-31,March,Q1,Young Adults (18-24),Tablet,North,Non-binary,2759,519,35,51.64,7887.83,18.81,6.87,15174.65,1.48,152.75,38.0,105.3,4.4,69.0
C9394,YouTube_Video_Ads,Video,2024-03-31,March,Q1,Young Adults (18-24),Desktop,West,Non-binary,19855,4325,39,1506.95,8000.96,21.78,0.91,430.94,38.64,5.31,37.0,314.0,5.5,2098.6
C7515,LinkedIn_B2B,Social,2024-03-31,March,Q1,Young Adults (18-24),Tablet,Central,Female,8024,521,46,1555.09,7066.52,6.5,8.94,354.41,33.81,4.54,46.0,254.7,2.2,2005.81
C3004,YouTube_Video_Ads,Video,2024-03-31,March,Q1,Seniors (45+),Desktop,East,Female,10850,1032,6,383.66,394.57,9.52,0.66,2.84,63.94,1.03,40.0,175.6,4.4,494.99
C7653,Facebook_Social,Social,2024-03-31,March,Q1,Young Adults (18-24),Desktop,South,Non-binary,8851,1734,25,1445.35,9474.99,19.6,1.48,555.55,57.81,6.56,55.0,196.4,2.9,1963.31
C4388,Facebook_Social,Social,2024-03-31,March,Q1,Seniors (45+),Desktop,South,Male,8060,1262,98,1099.64,17683.94,15.66,7.81,1508.16,11.22,16.08,69.0,317.6,5.0,1549.41
C5349,Influencer_Marketing,Influencer,2024-04-01,April,Q2,Gen X (35-44),Mobile,North,Female,2339,619,34,1376.75,12658.38,26.5,5.64,819.44,40.49,9.19,23.0,187.8,8.3,1891.83
C9335,Email_Newsletter,Email,2024-04-01,April,Q2,Seniors (45+),Tablet,Central,Non-binary,1447,398,24,36.36,7402.77,27.55,6.17,20259.65,1.51,203.6,72.0,37.8,5.0,48.14
C9225,LinkedIn_B2B,Social,2024-04-01,April,Q2,Gen X (35-44),Tablet,Central,Female,80360,11287,760,45207.13,85717.83,14.05,6.74,89.61,59.48,1.9,70.0,214.9,7.9,55522.87
C5264,LinkedIn_B2B,Social,2024-04-01,April,Q2,Millennials (25-34),Tablet,North,Non-binary,1572,181,21,631.23,7967.38,11.57,11.83,1162.2,30.06,12.62,32.0,252.1,6.5,869.63
C2230,Google_Search_Ads,Search,2024-04-01,April,Q2,Millennials (25-34),Tablet,West,Male,1692,686,84,1407.83,26197.31,40.55,12.39,1760.83,16.76,18.61,20.0,106.8,1.7,1479.08
C6272,Influencer_Marketing,Influencer,2024-04-01,April,Q2,Gen X (35-44),Desktop,Central,Female,7122,2036,109,4459.35,36921.73,28.59,5.37,727.96,40.91,8.28,33.0,214.5,5.3,5789.71
C9317,Facebook_Social,Social,2024-04-01,April,Q2,Seniors (45+),Mobile,East,Non-binary,5505,548,35,433.0,12740.89,9.96,6.55,2842.47,12.37,29.42,70.0,390.9,4.1,508.6
C7065,Instagram_Stories,Social,2024-04-01,April,Q2,Seniors (45+),Tablet,Central,Female,9838,1765,166,2180.06,45128.98,17.94,9.41,1970.08,13.13,20.7,24.0,548.1,9.6,2264.77
C8271,Google_Search_Ads,Search,2024-04-01,April,Q2,Gen X (35-44),Tablet,East,Female,1824,840,116,1703.36,13054.93,46.1,13.82,666.42,14.68,7.66,36.0,586.2,4.3,1722.58
C4211,YouTube_Video_Ads,Video,2024-04-01,April,Q2,Millennials (25-34),Desktop,Central,Male,5936,749,11,335.89,4042.4,12.62,1.52,1103.49,30.54,12.03,58.0,557.9,8.3,475.04
C5307,Google_Search_Ads,Search,2024-04-01,April,Q2,Millennials (25-34),Mobile,South,Female,3137,1053,96,2146.56,15552.16,33.59,9.17,624.52,22.36,7.25,38.0,508.7,6.8,2908.77
C3346,Influencer_Marketing,Influencer,2024-04-01,April,Q2,Gen X (35-44),Desktop,West,Female,2288,649,14,1390.89,2140.19,28.4,2.26,53.87,99.35,1.54,52.0,266.9,2.1,1620.59
C1769,Facebook_Social,Social,2024-04-01,April,Q2,Gen X (35-44),Tablet,Central,Female,3099,800,25,719.32,1493.19,25.82,3.23,107.58,28.77,2.08,39.0,327.8,5.7,794.2
C3097,Email_Newsletter,Email,2024-04-01,April,Q2,Young Adults (18-24),Mobile,West,Non-binary,10190,2511,191,283.17,53706.22,24.64,7.62,18866.07,1.48,189.66,20.0,258.2,9.2,408.49
C9494,YouTube_Video_Ads,Video,2024-04-02,April,Q2,Gen X (35-44),Mobile,East,Non-binary,24929,3272,16,1484.34,1218.64,13.13,0.5,-17.9,92.77,0.82,22.0,119.2,6.8,1780.46
C1445,Influencer_Marketing,Influencer,2024-04-02,April,Q2,Millennials (25-34),Mobile,Central,Female,684,232,17,399.86,6728.5,33.99,7.63,1582.71,23.52,16.83,57.0,418.2,1.3,520.92
C5894,Influencer_Marketing,Influencer,2024-04-02,April,Q2,Gen X (35-44),Tablet,West,Male,44525,13959,69,29321.28,12179.95,31.35,0.5,-58.46,424.95,0.42,50.0,307.9,4.4,39860.49
C7693,Instagram_Stories,Social,2024-04-02,April,Q2,Millennials (25-34),Desktop,South,Female,32490,7843,376,8171.72,108140.38,24.14,4.8,1223.35,21.73,13.23,51.0,122.5,3.8,11848.93
C6655,Google_Search_Ads,Search,2024-04-02,April,Q2,Young Adults (18-24),Mobile,East,Female,2085,824,108,1294.38,22895.0,39.53,13.22,1668.8,11.99,17.69,74.0,468.7,9.7,1798.95
C2324,Influencer_Marketing,Influencer,2024-04-02,April,Q2,Seniors (45+),Mobile,East,Non-binary,14427,5407,190,9789.64,13290.66,37.48,3.52,35.76,51.52,1.36,52.0,509.0,1.2,10029.51
C4281,LinkedIn_B2B,Social,2024-04-02,April,Q2,Seniors (45+),Desktop,South,Female,1496,66,4,205.1,1490.19,4.43,6.99,626.57,51.27,7.27,59.0,221.7,1.6,238.5
C4768,YouTube_Video_Ads,Video,2024-04-02,April,Q2,Gen X (35-44),Mobile,South,Male,1018,46,0,19.59,0.0,4.54,0.5,-100.0,0.0,0.0,60.0,536.9,4.0,20.92
C3874,LinkedIn_B2B,Social,2024-04-02,April,Q2,Seniors (45+),Desktop,Central,Female,49754,12478,1124,39384.42,200940.67,25.08,9.01,410.2,35.04,5.1,29.0,250.7,6.1,48099.0
C1087,Instagram_Stories,Social,2024-04-02,April,Q2,Young Adults (18-24),Mobile,Central,Non-binary,5072,1477,26,1418.67,3646.62,29.13,1.82,157.04,54.56,2.57,25.0,209.7,8.9,1664.93
C9640,Facebook_Social,Social,2024-04-02,April,Q2,Gen X (35-44),Tablet,South,Female,103358,18181,1631,17135.77,592498.84,17.59,8.97,3357.67,10.51,34.58,42.0,578.2,4.7,22285.78
C8812,Email_Newsletter,Email,2024-04-02,April,Q2,Millennials (25-34),Tablet,East,Male,3163,879,90,87.14,35891.45,27.82,10.35,41088.26,0.97,411.88,29.0,434.1,6.9,125.15
C9464,Email_Newsletter,Email,2024-04-02,April,Q2,Millennials (25-34),Mobile,South,Female,29689,6127,716,630.36,58266.85,20.64,11.7,9143.42,0.88,92.43,39.0,81.1,9.7,884.79
C9470,Instagram_Stories,Social,2024-04-02,April,Q2,Millennials (25-34),Tablet,South,Female,20031,5723,475,6015.14,51299.37,28.57,8.31,752.84,12.66,8.53,69.0,593.5,1.4,7681.67
C7159,Google_Search_Ads,Search,2024-04-03,April,Q2,Gen X (35-44),Tablet,West,Non-binary,10732,3524,680,6802.56,112149.05,32.84,19.32,1548.63,10.0,16.49,47.0,552.2,9.6,9955.78
C4565,Facebook_Social,Social,2024-04-03,April,Q2,Seniors (45+),Tablet,North,Male,1979,443,5,419.28,407.94,22.4,1.26,-2.7,83.86,0.97,31.0,144.3,2.0,462.8
